timestamp,src_ip,target_ip,attack_label,attack_type,packets_per_second,mqtt_publish_rate,broker_response_latency_ms,device_heap_free_bytes,auth_attempt_rate,auth_failure_rate,unique_passwords_tried,result_code,password_length,payload_entropy,auth_success_rate,credential_entropy,duplicate_payload_rate,msg_timestamp_delta_ms,motion,arm,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-20T12:05:23.896928,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0987,0.0987,2.4929,235000,0.0987,0.0,1,0,12,3.2516,0.0987,3.2516,0.0,10133.8083,0,0,10133.8083,2720.9735,0,11,0.0,-0.3488
2026-05-20T12:05:33.170891,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0999,0.0999,2.023,235000,0.0999,0.0,1,0,12,3.2516,0.0999,3.2516,0.0,10011.4225,0,0,10011.4225,2623.0547,0,12,0.0,-0.8678
2026-05-20T12:05:44.983680,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0984,0.0984,1.8184,235000,0.0984,0.0,1,0,12,3.2516,0.0984,3.2516,0.0,10162.7588,0,0,10162.7588,2561.0501,0,13,0.0,-1.0334
2026-05-20T12:05:58.306742,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.096,0.096,2.4698,235000,0.096,0.0,1,0,12,3.2516,0.096,3.2516,0.0,10416.8821,0,0,10416.8821,2613.3091,0,14,0.0,-0.2058
2026-05-20T12:06:12.869348,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0934,0.0934,2.4118,235000,0.0934,0.0,1,0,12,3.2516,0.0934,3.2516,0.0,10704.4451,0,0,10704.4451,2723.3387,0,15,0.0,-0.2711
2026-05-20T12:06:24.363357,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0928,0.0928,2.3491,235000,0.0928,0.0,1,0,12,3.2516,0.0928,3.2516,0.0,10780.2368,0,0,10780.2368,2646.2344,0,16,0.0,-0.3428
2026-05-20T12:06:38.197090,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0912,0.0912,2.4998,235000,0.0912,0.0,1,0,12,3.2516,0.0912,3.2516,0.0,10970.8319,0,0,10970.8319,2666.4197,0,17,0.0,-0.1302
2026-05-20T12:06:51.882708,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0899,0.0899,2.8369,235000,0.0899,0.0,1,0,12,3.2516,0.0899,3.2516,0.0,11117.854,0,0,11117.854,2652.8135,0,18,0.0,0.3396
2026-05-20T12:07:06.085442,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0887,0.0887,2.9857,235000,0.0887,0.0,1,0,12,3.2516,0.0887,3.2516,0.0,11273.0296,0,0,11273.0296,2656.276,0,19,0.0,0.5379
2026-05-20T12:07:20.635302,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0872,0.0872,2.3329,235000,0.0872,0.0,1,0,12,3.2516,0.0872,3.2516,0.0,11471.9764,0,0,11471.9764,2719.7209,0,20,0.0,-0.422
2026-05-20T12:07:30.760147,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.087,0.087,2.2244,235000,0.087,0.0,1,0,12,3.2516,0.087,3.2516,0.0,11493.6246,0,0,11493.6246,2708.1195,0,21,0.0,-0.5683
2026-05-20T12:07:46.996591,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0844,0.0844,2.3382,235000,0.0844,0.0,1,0,12,3.2516,0.0844,3.2516,0.0,11854.7066,0,0,11854.7066,2792.7477,0,22,0.0,-0.382
2026-05-20T12:07:58.234211,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0823,0.0823,2.6767,235000,0.0823,0.0,1,0,12,3.2516,0.0823,3.2516,0.0,12145.8794,0,0,12145.8794,2455.198,0,23,0.0,0.1487
2026-05-20T12:08:07.133317,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0842,0.0842,1.9038,235000,0.0842,0.0,1,0,12,3.2516,0.0842,3.2516,0.0,11875.8203,0,0,11875.8203,2514.4768,0,24,0.0,-1.0485
2026-05-20T12:08:21.148318,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0828,0.0828,2.9409,235000,0.0828,0.0,1,0,12,3.2516,0.0828,3.2516,0.0,12084.5414,0,0,12084.5414,2518.6994,0,25,0.0,0.6013
2026-05-20T12:08:35.885099,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0827,0.0827,2.9733,235000,0.0827,0.0,1,0,12,3.2516,0.0827,3.2516,0.0,12098.1816,0,0,12098.1816,2530.6079,0,26,0.0,0.6362
2026-05-20T12:08:42.660800,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.083,0.083,2.2426,235000,0.083,0.0,1,0,12,3.2516,0.083,3.2516,0.0,12046.1807,0,0,12046.1807,2621.2381,0,27,0.0,-0.5533
2026-05-20T12:08:49.245081,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0835,0.0835,2.4891,235000,0.0835,0.0,1,0,12,3.2516,0.0835,3.2516,0.0,11971.8601,0,0,11971.8601,2755.1089,0,28,0.0,-0.1394
2026-05-20T12:09:03.235077,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0816,0.0816,2.4393,235000,0.0816,0.0,1,0,12,3.2516,0.0816,3.2516,0.0,12252.2687,0,0,12252.2687,2652.9978,0,29,0.0,-0.2199
2026-05-20T12:09:12.841439,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0831,0.0831,3.1171,235000,0.0831,0.0,1,0,12,3.2516,0.0831,3.2516,0.0,12029.7418,0,0,12029.7418,2692.8536,0,30,0.0,0.9208
2026-05-20T12:09:22.609235,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0828,0.0828,2.2779,235000,0.0828,0.0,1,0,12,3.2516,0.0828,3.2516,0.0,12073.7481,0,0,12073.7481,2645.9339,0,31,0.0,-0.5205
2026-05-20T12:09:35.246422,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0826,0.0826,2.3489,235000,0.0826,0.0,1,0,12,3.2516,0.0826,3.2516,0.0,12108.8945,0,0,12108.8945,2646.8639,0,32,0.0,-0.3889
2026-05-20T12:09:48.617471,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0825,0.0825,2.1996,235000,0.0825,0.0,1,0,12,3.2516,0.0825,3.2516,0.0,12117.8315,0,0,12117.8315,2651.7145,0,33,0.0,-0.6396
2026-05-20T12:09:58.668827,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0842,0.0842,2.1107,235000,0.0842,0.0,1,0,12,3.2516,0.0842,3.2516,0.0,11881.7034,0,0,11881.7034,2633.8645,0,34,0.0,-0.7798
2026-05-20T12:10:10.290404,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0842,0.0842,1.9567,235000,0.0842,0.0,1,0,12,3.2516,0.0842,3.2516,0.0,11872.2829,0,0,11872.2829,2634.3122,0,35,0.0,-1.0257
2026-05-20T12:10:17.161931,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0867,0.0867,2.5609,235000,0.0867,0.0,1,0,12,3.2516,0.0867,3.2516,0.0,11529.983,0,0,11529.983,2776.4291,0,36,0.0,0.0601
2026-05-20T12:10:31.806550,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0865,0.0865,2.0454,235000,0.0865,0.0,1,0,12,3.2516,0.0865,3.2516,0.0,11565.6515,0,0,11565.6515,2805.3286,0,37,0.0,-0.8592
2026-05-20T12:10:46.998799,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0861,0.0861,2.6948,235000,0.0861,0.0,1,0,12,3.2516,0.0861,3.2516,0.0,11618.9719,0,0,11618.9719,2858.5231,0,38,0.0,0.3246
2026-05-20T12:10:53.732217,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0894,0.0894,2.5415,235000,0.0894,0.0,1,0,12,3.2516,0.0894,3.2516,0.0,11187.896,0,0,11187.896,2924.9546,0,39,0.0,0.0401
2026-05-20T12:11:08.072130,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0876,0.0876,2.3892,235000,0.0876,0.0,1,0,12,3.2516,0.0876,3.2516,0.0,11417.3963,0,0,11417.3963,3010.916,0,40,0.0,-0.2424
2026-05-20T12:11:19.594604,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0895,0.0895,2.3861,235000,0.0895,0.0,1,0,12,3.2516,0.0895,3.2516,0.0,11173.5294,0,0,11173.5294,2832.5586,0,41,0.0,-0.2451
2026-05-20T12:11:34.143571,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0882,0.0882,2.3394,235000,0.0882,0.0,1,0,12,3.2516,0.0882,3.2516,0.0,11343.3918,0,0,11343.3918,2954.646,0,42,0.0,-0.3304
2026-05-20T12:11:44.664117,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0877,0.0877,2.0361,235000,0.0877,0.0,1,0,12,3.2516,0.0877,3.2516,0.0,11405.3217,0,0,11405.3217,2914.8436,0,43,0.0,-0.8997
2026-05-20T12:12:00.103460,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0869,0.0869,2.4509,235000,0.0869,0.0,1,0,12,3.2516,0.0869,3.2516,0.0,11511.3366,0,0,11511.3366,3041.6646,0,44,0.0,-0.0915
2026-05-20T12:12:10.347313,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0886,0.0886,2.5458,235000,0.0886,0.0,1,0,12,3.2516,0.0886,3.2516,0.0,11290.4159,0,0,11290.4159,2973.6891,0,45,0.0,0.0941
2026-05-20T12:12:20.405559,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0873,0.0873,2.5475,235000,0.0873,0.0,1,0,12,3.2516,0.0873,3.2516,0.0,11460.0712,0,0,11460.0712,2816.9549,0,46,0.0,0.0964
2026-05-20T12:12:30.037260,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0862,0.0862,2.362,235000,0.0862,0.0,1,0,12,3.2516,0.0862,3.2516,0.0,11600.2186,0,0,11600.2186,2624.4102,0,47,0.0,-0.2736
2026-05-20T12:12:36.137501,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0892,0.0892,2.5394,235000,0.0892,0.0,1,0,12,3.2516,0.0892,3.2516,0.0,11211.8244,0,0,11211.8244,2810.8455,0,48,0.0,0.0859
2026-05-20T12:12:51.933829,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0868,0.0868,2.4335,235000,0.0868,0.0,1,0,12,3.2516,0.0868,3.2516,0.0,11520.4491,0,0,11520.4491,2930.6153,0,49,0.0,-0.13
2026-05-20T12:13:03.301489,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0861,0.0861,2.9418,235000,0.0861,0.0,1,0,12,3.2516,0.0861,3.2516,0.0,11612.375,0,0,11612.375,2896.8758,0,50,0.0,0.9072
2026-05-20T12:13:16.201368,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.086,0.086,2.4319,235000,0.086,0.0,1,0,12,3.2516,0.086,3.2516,0.0,11628.6797,0,0,11628.6797,2902.665,0,51,0.0,-0.1507
2026-05-20T12:13:23.812879,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0881,0.0881,2.3654,235000,0.0881,0.0,1,0,12,3.2516,0.0881,3.2516,0.0,11347.1485,0,0,11347.1485,2953.2697,0,52,0.0,-0.2872
2026-05-20T12:13:31.080366,172.28.233.179,192.168.21.165,0,normal_pre_attack,0.0892,0.0892,4.9832,235000,0.0892,0.0,1,0,12,3.2516,0.0892,3.2516,0.0,11205.48,0,0,11205.48,3078.4949,0,53,0.0,4.2195
