timestamp,src_ip,target_ip,attack_label,attack_type,broker_response_latency_ms,result_code,password_length,payload_entropy,auth_attempt_rate,auth_failure_rate,auth_success_rate,unique_passwords_tried,credential_entropy,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore
2026-05-05T22:47:57.191397,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.4886,0,12,3.2516,0.0927,0.0,0.0927,1,3.2516,10792.37,3237.8496,0,22,0.0,-0.0762
2026-05-05T22:48:04.262145,172.28.233.179,192.168.1.107,0,normal_pre_attack,4.4096,0,12,3.2516,0.0989,0.0,0.0989,1,3.2516,10107.3185,2426.1477,0,23,0.0,2.7918
2026-05-05T22:48:26.870402,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.2621,0,12,3.2516,0.0958,0.0,0.0958,1,3.2516,10443.4703,2623.525,0,24,0.0,-0.5265
2026-05-05T22:48:30.716990,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.311,0,12,3.2516,0.0956,0.0,0.0956,1,3.2516,10462.722,2625.383,0,25,0.0,-0.4386
2026-05-05T22:48:40.652222,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3613,0,12,3.2516,0.0931,0.0,0.0931,1,3.2516,10737.9669,3094.1345,0,26,0.0,-0.3502
2026-05-05T22:48:53.420988,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.6963,0,12,3.2516,0.0947,0.0,0.0947,1,3.2516,10561.5069,3322.2582,0,27,0.0,0.1919
2026-05-05T22:49:07.516354,172.28.233.179,192.168.1.107,0,normal_pre_attack,1.9543,0,12,3.2516,0.0932,0.0,0.0932,1,3.2516,10732.1747,3447.996,0,28,0.0,-1.0015
2026-05-05T22:49:25.294387,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.6906,0,12,3.2516,0.0885,0.0,0.0885,1,3.2516,11300.6073,3588.7204,0,29,0.0,0.2153
2026-05-05T22:49:33.133467,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.095,0,12,3.2516,0.0895,0.0,0.0895,1,3.2516,11168.4749,3681.6242,0,30,0.0,-0.7677
2026-05-05T22:49:45.819362,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.5637,0,12,3.2516,0.0882,0.0,0.0882,1,3.2516,11340.1126,3693.9039,0,31,0.0,0.0275
2026-05-05T22:50:07.611604,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3141,0,12,3.2516,0.0873,0.0,0.0873,1,3.2516,11449.5247,3719.9215,0,32,0.0,-0.3959
2026-05-05T22:50:21.668371,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.615,0,12,3.2516,0.0817,0.0,0.0817,1,3.2516,12241.3832,4340.5727,0,33,0.0,0.1283
2026-05-05T22:50:25.525882,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.4242,0,12,3.2516,0.0849,0.0,0.0849,1,3.2516,11783.231,4744.3463,0,34,0.0,-0.2071
2026-05-05T22:50:36.695208,172.28.233.179,192.168.1.107,0,normal_pre_attack,1.8656,0,12,3.2516,0.0842,0.0,0.0842,1,3.2516,11871.1674,4715.147,0,35,0.0,-1.1713
2026-05-05T22:50:57.258469,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3193,0,12,3.2516,0.0848,0.0,0.0848,1,3.2516,11793.7611,4679.8515,0,36,0.0,-0.3535
2026-05-05T22:50:58.262888,172.28.233.179,192.168.1.107,0,normal_pre_attack,4.5688,0,12,3.2516,0.0837,0.0,0.0837,1,3.2516,11945.3177,4539.9643,0,37,0.0,3.132
2026-05-05T22:51:10.747556,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.4536,0,12,3.2516,0.083,0.0,0.083,1,3.2516,12048.7081,4515.4011,0,38,0.0,-0.1799
2026-05-05T22:51:25.231487,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3668,0,12,3.2516,0.0786,0.0,0.0786,1,3.2516,12723.2718,5109.6827,0,39,0.0,-0.3131
2026-05-05T22:51:32.249771,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.2945,0,12,3.2516,0.0824,0.0,0.0824,1,3.2516,12136.994,5938.5947,0,40,0.0,-0.4228
2026-05-05T22:51:39.072649,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3046,0,12,3.2516,0.0856,0.0,0.0856,1,3.2516,11682.069,6027.7137,0,41,0.0,-0.4007
2026-05-05T22:51:54.531343,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3773,0,12,3.2516,0.0825,0.0,0.0825,1,3.2516,12126.4952,5999.2745,0,42,0.0,-0.2779
2026-05-05T22:52:05.213328,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3701,0,12,3.2516,0.084,0.0,0.084,1,3.2516,11908.3915,5967.8575,0,43,0.0,-0.2861
2026-05-05T22:52:09.057835,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.4166,0,12,3.2516,0.0867,0.0,0.0867,1,3.2516,11537.6111,6232.6288,0,44,0.0,-0.2057
2026-05-05T22:52:20.421267,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3375,0,12,3.2516,0.0862,0.0,0.0862,1,3.2516,11603.1704,6307.2631,0,45,0.0,-0.3356
2026-05-05T22:52:29.690211,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.5098,0,12,3.2516,0.0878,0.0,0.0878,1,3.2516,11391.8988,6591.5635,0,46,0.0,-0.0401
2026-05-05T22:52:39.674126,172.28.233.179,192.168.1.107,0,normal_pre_attack,4.3893,0,12,3.2516,0.0899,0.0,0.0899,1,3.2516,11125.3618,6552.1656,0,47,0.0,2.8772
2026-05-05T22:52:53.548901,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.2309,0,12,3.2516,0.091,0.0,0.091,1,3.2516,10986.595,6447.2691,0,48,0.0,-0.5338
2026-05-05T22:53:08.997854,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3298,0,12,3.2516,0.0878,0.0,0.0878,1,3.2516,11393.5028,6453.5097,0,49,0.0,-0.3715
2026-05-05T22:53:32.623678,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3603,0,12,3.2516,0.0836,0.0,0.0836,1,3.2516,11960.3824,7030.0849,0,50,0.0,-0.3188
2026-05-05T22:53:39.039975,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.1517,0,12,3.2516,0.0862,0.0,0.0862,1,3.2516,11597.2762,7128.1879,0,51,0.0,-0.6485
2026-05-05T22:53:41.754147,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.9447,0,12,3.2516,0.0949,0.0,0.0949,1,3.2516,10535.6473,6920.368,0,52,0.0,0.6382
2026-05-05T22:53:55.843956,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.4011,0,12,3.2516,0.0901,0.0,0.0901,1,3.2516,11103.616,6773.7629,0,53,0.0,-0.2524
2026-05-05T22:54:10.757801,172.28.233.179,192.168.1.107,0,normal_pre_attack,2.3108,0,12,3.2516,0.0885,0.0,0.0885,1,3.2516,11299.0978,6824.0156,0,54,0.0,-0.3978
