timestamp,src_ip,target_ip,attack_label,attack_type,broker_response_latency_ms,packets_per_second,mqtt_publish_rate,device_heap_free_bytes,result_code,password_length,payload_entropy,auth_attempt_rate,auth_failure_rate,auth_success_rate,unique_passwords_tried,credential_entropy,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore,duplicate_payload_rate,msg_timestamp_delta_ms
2026-05-12 19:23:09,192.168.1.100,172.20.10.5,0,replay,0.064,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.3095,0,50
2026-05-12 19:23:09,192.168.1.100,172.20.10.5,0,replay,0.036,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4073,0,50
2026-05-12 19:23:09,192.168.1.100,172.20.10.5,0,replay,0.026,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.6553,0,50
2026-05-12 19:23:10,192.168.1.100,172.20.10.5,0,replay,0.046,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1256,0,50
2026-05-12 19:23:10,192.168.1.100,172.20.10.5,0,replay,0.061,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.2718,0,50
2026-05-12 19:23:10,192.168.1.100,172.20.10.5,0,replay,0.072,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.56,0,50
2026-05-12 19:23:10,192.168.1.100,172.20.10.5,0,replay,0.028,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.6318,0,50
2026-05-12 19:23:10,192.168.1.100,172.20.10.5,0,replay,0.033,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4863,0,50
2026-05-12 19:23:11,192.168.1.100,172.20.10.5,0,replay,0.059,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.2342,0,50
2026-05-12 19:23:11,192.168.1.100,172.20.10.5,0,replay,0.805,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,6.1243,0,50
2026-05-12 19:23:11,192.168.1.100,172.20.10.5,0,replay,0.046,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.186,0,50
2026-05-12 19:23:11,192.168.1.100,172.20.10.5,0,replay,0.044,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2005,0,50
2026-05-12 19:23:11,192.168.1.100,172.20.10.5,0,replay,0.041,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2233,0,50
2026-05-12 19:23:12,192.168.1.100,172.20.10.5,0,replay,0.053,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1188,0,50
2026-05-12 19:23:12,192.168.1.100,172.20.10.5,0,replay,0.059,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.066,0,50
2026-05-12 19:23:12,192.168.1.100,172.20.10.5,0,replay,0.028,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3343,0,50
2026-05-12 19:23:12,192.168.1.100,172.20.10.5,0,replay,0.062,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0325,0,50
2026-05-12 19:23:12,192.168.1.100,172.20.10.5,0,replay,0.037,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2537,0,50
2026-05-12 19:23:13,192.168.1.100,172.20.10.5,0,replay,0.08,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1337,0,50
2026-05-12 19:23:13,192.168.1.100,172.20.10.5,0,replay,0.086,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1866,0,50
2026-05-12 19:23:13,192.168.1.100,172.20.10.5,0,replay,0.086,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1848,0,50
2026-05-12 19:23:13,192.168.1.100,172.20.10.5,0,replay,0.061,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0473,0,50
2026-05-12 19:23:13,192.168.1.100,172.20.10.5,0,replay,0.049,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1585,0,50
2026-05-12 19:23:13,192.168.1.100,172.20.10.5,0,replay,0.056,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0913,0,50
2026-05-12 19:23:14,192.168.1.100,172.20.10.5,0,replay,0.05,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1473,0,50
2026-05-12 19:23:14,192.168.1.100,172.20.10.5,0,replay,0.16,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.8989,0,50
2026-05-12 19:23:14,192.168.1.100,172.20.10.5,0,replay,0.057,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0949,0,50
2026-05-12 19:23:14,192.168.1.100,172.20.10.5,0,replay,0.021,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4411,0,50
2026-05-12 19:23:14,192.168.1.100,172.20.10.5,0,replay,0.453,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,3.3851,0,50
2026-05-12 19:23:15,192.168.1.100,172.20.10.5,0,replay,0.067,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.047,0,50
2026-05-12 19:23:15,192.168.1.100,172.20.10.5,0,replay,0.036,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.322,0,50
2026-05-12 19:23:15,192.168.1.100,172.20.10.5,0,replay,0.049,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.203,0,50
2026-05-12 19:23:15,192.168.1.100,172.20.10.5,0,replay,0.083,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1055,0,50
2026-05-12 19:23:15,192.168.1.100,172.20.10.5,0,replay,0.036,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3226,0,50
2026-05-12 19:23:16,192.168.1.100,172.20.10.5,0,replay,0.687,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,4.6351,0,50
2026-05-12 19:23:16,192.168.1.100,172.20.10.5,0,replay,0.062,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1376,0,50
2026-05-12 19:23:16,192.168.1.100,172.20.10.5,0,replay,0.083,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0238,0,50
2026-05-12 19:23:16,192.168.1.100,172.20.10.5,0,replay,0.098,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.139,0,50
2026-05-12 19:23:16,192.168.1.100,172.20.10.5,0,replay,0.038,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3267,0,50
2026-05-12 19:23:17,192.168.1.100,172.20.10.5,0,replay,0.147,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.5247,0,50
2026-05-12 19:23:17,192.168.1.100,172.20.10.5,0,replay,0.084,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0272,0,50
2026-05-12 19:23:17,192.168.1.100,172.20.10.5,0,replay,0.024,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.446,0,50
2026-05-12 19:23:17,192.168.1.100,172.20.10.5,0,replay,0.045,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2762,0,50
2026-05-12 19:23:17,192.168.1.100,172.20.10.5,0,replay,0.053,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2104,0,50
2026-05-12 19:23:18,192.168.1.100,172.20.10.5,0,replay,0.055,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1929,0,50
2026-05-12 19:23:18,192.168.1.100,172.20.10.5,0,replay,0.033,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3694,0,50
2026-05-12 19:23:18,192.168.1.100,172.20.10.5,0,replay,0.052,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2123,0,50
2026-05-12 19:23:18,192.168.1.100,172.20.10.5,0,replay,0.026,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4234,0,50
2026-05-12 19:23:18,192.168.1.100,172.20.10.5,0,replay,0.036,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3382,0,50
2026-05-12 19:23:19,192.168.1.100,172.20.10.5,0,replay,0.041,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2946,0,50
2026-05-12 19:23:19,192.168.1.100,172.20.10.5,0,replay,0.04,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.301,0,50
2026-05-12 19:23:19,192.168.1.100,172.20.10.5,0,replay,0.046,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2489,0,50
2026-05-12 19:23:19,192.168.1.100,172.20.10.5,0,replay,0.041,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2894,0,50
2026-05-12 19:23:19,192.168.1.100,172.20.10.5,0,replay,0.07,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0422,0,50
2026-05-12 19:23:20,192.168.1.100,172.20.10.5,0,replay,0.048,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2292,0,50
2026-05-12 19:23:20,192.168.1.100,172.20.10.5,0,replay,0.026,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4159,0,50
2026-05-12 19:23:20,192.168.1.100,172.20.10.5,0,replay,0.073,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0092,0,50
2026-05-12 19:23:20,192.168.1.100,172.20.10.5,0,replay,0.047,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.234,0,50
2026-05-12 19:23:20,192.168.1.100,172.20.10.5,0,replay,0.034,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3456,0,50
2026-05-12 19:23:21,192.168.1.100,172.20.10.5,0,replay,0.063,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0902,0,50
2026-05-12 19:23:21,192.168.1.100,172.20.10.5,0,replay,0.093,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1739,0,50
2026-05-12 19:23:21,192.168.1.100,172.20.10.5,0,replay,0.03,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3834,0,50
2026-05-12 19:23:21,192.168.1.100,172.20.10.5,0,replay,0.082,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0803,0,50
2026-05-12 19:23:21,192.168.1.100,172.20.10.5,0,replay,0.058,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1343,0,50
2026-05-12 19:23:22,192.168.1.100,172.20.10.5,0,replay,0.084,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0996,0,50
2026-05-12 19:23:22,192.168.1.100,172.20.10.5,0,replay,0.126,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.4773,0,50
2026-05-12 19:23:23,192.168.1.100,172.20.10.5,0,replay,0.021,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4752,0,50
2026-05-12 19:23:24,192.168.1.100,172.20.10.5,0,replay,0.041,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2909,0,50
2026-05-12 19:23:24,192.168.1.100,172.20.10.5,0,replay,0.02,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4807,0,50
2026-05-12 19:23:24,192.168.1.100,172.20.10.5,0,replay,0.031,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3772,0,50
2026-05-12 19:23:25,192.168.1.100,172.20.10.5,0,replay,0.023,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4486,0,50
2026-05-12 19:23:25,192.168.1.100,172.20.10.5,0,replay,0.022,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4552,0,50
2026-05-12 19:23:25,192.168.1.100,172.20.10.5,0,replay,0.04,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2859,0,50
2026-05-12 19:23:25,192.168.1.100,172.20.10.5,0,replay,0.023,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4426,0,50
2026-05-12 19:23:38,192.168.1.100,172.20.10.5,0,replay,0.034,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3374,0,50
2026-05-12 19:23:39,192.168.1.100,172.20.10.5,0,replay,0.033,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3451,0,50
2026-05-12 19:23:39,192.168.1.100,172.20.10.5,0,replay,0.031,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3621,0,50
2026-05-12 19:23:39,192.168.1.100,172.20.10.5,0,replay,0.033,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3413,0,50
2026-05-12 19:23:39,192.168.1.100,172.20.10.5,0,replay,0.035,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3206,0,50
2026-05-12 19:23:39,192.168.1.100,172.20.10.5,0,replay,0.02,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.462,0,50
2026-05-12 19:23:40,192.168.1.100,172.20.10.5,0,replay,0.035,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.3161,0,50
2026-05-12 19:23:40,192.168.1.100,172.20.10.5,0,replay,0.062,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0548,0,50
2026-05-12 19:23:40,192.168.1.100,172.20.10.5,0,replay,0.041,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2575,0,50
2026-05-12 19:23:40,192.168.1.100,172.20.10.5,0,replay,0.054,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1302,0,50
2026-05-12 19:23:40,192.168.1.100,172.20.10.5,0,replay,0.048,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1881,0,50
2026-05-12 19:23:41,192.168.1.100,172.20.10.5,0,replay,0.05,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1677,0,50
2026-05-12 19:23:41,192.168.1.100,172.20.10.5,0,replay,0.078,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1082,0,50
2026-05-12 19:23:41,192.168.1.100,172.20.10.5,0,replay,0.047,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1982,0,50
2026-05-12 19:23:41,192.168.1.100,172.20.10.5,0,replay,0.08,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.1297,0,50
2026-05-12 19:23:41,192.168.1.100,172.20.10.5,0,replay,0.043,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.239,0,50
2026-05-12 19:23:42,192.168.1.100,172.20.10.5,0,replay,0.024,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.4275,0,50
2026-05-12 19:23:42,192.168.1.100,172.20.10.5,0,replay,0.046,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2053,0,50
2026-05-12 19:23:42,192.168.1.100,172.20.10.5,0,replay,3.068,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,10.4482,0,50
2026-05-12 19:23:42,192.168.1.100,172.20.10.5,0,replay,0.058,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.113,0,50
2026-05-12 19:23:42,192.168.1.100,172.20.10.5,0,replay,0.043,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1651,0,50
2026-05-12 19:23:43,192.168.1.100,172.20.10.5,0,replay,0.205,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.4059,0,50
2026-05-12 19:23:43,192.168.1.100,172.20.10.5,0,replay,0.046,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1576,0,50
2026-05-12 19:23:44,192.168.1.100,172.20.10.5,0,replay,0.075,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0541,0,50
2026-05-12 19:23:44,192.168.1.100,172.20.10.5,0,replay,0.052,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1358,0,50
2026-05-12 19:24:00,192.168.1.100,172.20.10.5,0,replay,0.208,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.4221,0,50
2026-05-12 19:24:00,192.168.1.100,172.20.10.5,0,replay,0.03,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2178,0,50
2026-05-12 19:24:01,192.168.1.100,172.20.10.5,0,replay,0.048,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1522,0,50
2026-05-12 19:24:01,192.168.1.100,172.20.10.5,0,replay,0.052,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1372,0,50
2026-05-12 19:24:01,192.168.1.100,172.20.10.5,0,replay,0.086,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0134,0,50
2026-05-12 19:24:01,192.168.1.100,172.20.10.5,0,replay,0.023,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2425,0,50
2026-05-12 19:24:01,192.168.1.100,172.20.10.5,0,replay,0.033,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2051,0,50
2026-05-12 19:24:02,192.168.1.100,172.20.10.5,0,replay,0.059,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1091,0,50
2026-05-12 19:24:02,192.168.1.100,172.20.10.5,0,replay,0.165,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.2811,0,50
2026-05-12 19:24:02,192.168.1.100,172.20.10.5,0,replay,0.067,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0816,0,50
2026-05-12 19:24:02,192.168.1.100,172.20.10.5,0,replay,0.152,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.2335,0,50
2026-05-12 19:24:02,192.168.1.100,172.20.10.5,0,replay,0.02,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2578,0,50
2026-05-12 19:24:03,192.168.1.100,172.20.10.5,0,replay,0.065,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0891,0,50
2026-05-12 19:24:03,192.168.1.100,172.20.10.5,0,replay,0.059,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1112,0,50
2026-05-12 19:24:03,192.168.1.100,172.20.10.5,0,replay,0.049,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1484,0,50
2026-05-12 19:24:03,192.168.1.100,172.20.10.5,0,replay,0.05,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1441,0,50
2026-05-12 19:24:03,192.168.1.100,172.20.10.5,0,replay,0.066,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0831,0,50
2026-05-12 19:24:04,192.168.1.100,172.20.10.5,0,replay,0.181,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.3531,0,50
2026-05-12 19:24:04,192.168.1.100,172.20.10.5,0,replay,0.063,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0969,0,50
2026-05-12 19:24:04,192.168.1.100,172.20.10.5,0,replay,0.106,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0675,0,50
2026-05-12 19:24:04,192.168.1.100,172.20.10.5,0,replay,0.157,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.2625,0,50
2026-05-12 19:24:04,192.168.1.100,172.20.10.5,0,replay,0.063,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0994,0,50
2026-05-12 19:24:04,192.168.1.100,172.20.10.5,0,replay,0.05,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1491,0,50
2026-05-12 19:24:05,192.168.1.100,172.20.10.5,0,replay,0.036,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2028,0,50
2026-05-12 19:24:05,192.168.1.100,172.20.10.5,0,replay,0.062,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1013,0,50
2026-05-12 19:24:05,192.168.1.100,172.20.10.5,0,replay,0.031,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2215,0,50
2026-05-12 19:24:05,192.168.1.100,172.20.10.5,0,replay,0.046,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1623,0,50
2026-05-12 19:24:05,192.168.1.100,172.20.10.5,0,replay,0.068,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0756,0,50
2026-05-12 19:24:06,192.168.1.100,172.20.10.5,0,replay,0.045,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1657,0,50
2026-05-12 19:24:06,192.168.1.100,172.20.10.5,0,replay,0.043,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.173,0,50
2026-05-12 19:24:06,192.168.1.100,172.20.10.5,0,replay,0.067,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.0777,0,50
2026-05-12 19:24:06,192.168.1.100,172.20.10.5,0,replay,0.091,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0177,0,50
2026-05-12 19:24:06,192.168.1.100,172.20.10.5,0,replay,0.023,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2527,0,50
2026-05-12 19:24:07,192.168.1.100,172.20.10.5,0,replay,0.027,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.2359,0,50
2026-05-12 19:24:07,192.168.1.100,172.20.10.5,0,replay,0.097,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,0.0447,0,50
2026-05-12 19:24:07,192.168.1.100,172.20.10.5,0,replay,0.042,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.176,0,50
2026-05-12 19:24:07,192.168.1.100,172.20.10.5,0,replay,0.059,2,2,235000,0,0,0,0,0,0,0,0,50,2,0,0,0,-0.1071,0,50
