timestamp,src_ip,target_ip,attack_label,attack_type,broker_response_latency_ms,packets_per_second,mqtt_publish_rate,device_heap_free_bytes,result_code,password_length,payload_entropy,auth_attempt_rate,auth_failure_rate,auth_success_rate,unique_passwords_tried,credential_entropy,inter_arrival_mean_ms,inter_arrival_std_ms,consecutive_failures,session_attempt_count,session_failure_rate,latency_zscore,duplicate_payload_rate,msg_timestamp_delta_ms
2026-05-12 18:31:07,attacker_replay,172.20.10.5,3,replay,0.048,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.442,1,330
2026-05-12 18:31:07,attacker_replay,172.20.10.5,3,replay,0.072,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1444,1,340
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.091,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.0916,1,350
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.161,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.9523,1,360
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.085,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.0115,1,370
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,1.485,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,5.7543,1,380
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.057,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2737,1,390
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.134,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.0548,1,400
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.051,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3005,1,410
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.039,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3483,1,420
2026-05-12 18:31:08,attacker_replay,172.20.10.5,3,replay,0.09,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1212,1,430
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.091,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1153,1,440
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.047,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3107,1,450
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.057,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2619,1,460
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.22,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.4848,1,470
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.059,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2623,1,480
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.033,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3801,1,490
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.149,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.1687,1,500
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.069,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2125,1,510
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.036,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3681,1,520
2026-05-12 18:31:09,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3882,1,530
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.032,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3792,1,540
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.032,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3752,1,550
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3763,1,560
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.058,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2381,1,570
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.072,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1656,1,580
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3719,1,590
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3683,1,600
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.081,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1076,1,610
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.053,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2521,1,620
2026-05-12 18:31:10,attacker_replay,172.20.10.5,3,replay,0.035,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.344,1,630
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.069,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.162,1,640
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.076,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1235,1,650
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.305,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,1.094,1,660
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.074,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1497,1,670
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.245,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.7695,1,680
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.104,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.0017,1,690
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.079,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1345,1,700
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3964,1,710
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.101,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.0073,1,720
2026-05-12 18:31:11,attacker_replay,172.20.10.5,3,replay,0.273,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.9428,1,730
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.045,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3315,1,740
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4072,1,750
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.063,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2243,1,760
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.033,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3924,1,770
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.033,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3895,1,780
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.035,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3752,1,790
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.035,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3725,1,800
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.038,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3526,1,810
2026-05-12 18:31:12,attacker_replay,172.20.10.5,3,replay,0.032,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.385,1,820
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.134,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2144,1,830
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.033,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3813,1,840
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.068,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1718,1,850
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.155,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.3469,1,860
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.066,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1877,1,870
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.104,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.0421,1,880
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.102,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.0297,1,890
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.068,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1774,1,900
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.14,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2642,1,910
2026-05-12 18:31:13,attacker_replay,172.20.10.5,3,replay,0.066,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1925,1,920
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.134,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2291,1,930
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.069,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1763,1,940
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.043,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3377,1,950
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.138,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2606,1,960
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.136,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2466,1,970
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.067,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1923,1,980
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.049,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3059,1,990
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.078,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1186,1,1000
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4202,1,1010
2026-05-12 18:31:14,attacker_replay,172.20.10.5,3,replay,0.143,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.3056,1,1020
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.058,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2476,1,1030
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.138,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2752,1,1040
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.142,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.3,1,1050
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.958,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,4.9601,1,1060
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.162,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.331,1,1070
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.076,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.1702,1,1080
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.067,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2219,1,1090
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.149,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2598,1,1100
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.142,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2174,1,1110
2026-05-12 18:31:15,attacker_replay,172.20.10.5,3,replay,0.039,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3924,1,1120
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.054,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3015,1,1130
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.165,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.3612,1,1140
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.158,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.3176,1,1150
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.061,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2664,1,1160
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.204,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.5964,1,1170
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.064,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2529,1,1180
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.097,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.0514,1,1190
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.043,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3803,1,1200
2026-05-12 18:31:16,attacker_replay,172.20.10.5,3,replay,0.046,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3602,1,1210
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.065,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2419,1,1220
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.089,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.0929,1,1230
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4513,1,1240
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.101,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.0146,1,1250
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.034,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4322,1,1260
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.066,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2302,1,1270
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.03,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4551,1,1280
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.464,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,2.2367,1,1290
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.059,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2836,1,1300
2026-05-12 18:31:17,attacker_replay,172.20.10.5,3,replay,0.151,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.29,1,1310
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4602,1,1320
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.051,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.333,1,1330
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.048,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3505,1,1340
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.2,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.6086,1,1350
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.057,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2975,1,1360
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.101,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.0174,1,1370
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.146,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2691,1,1380
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.139,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2234,1,1390
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.136,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2034,1,1400
2026-05-12 18:31:18,attacker_replay,172.20.10.5,3,replay,0.042,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4018,1,1410
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.067,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.239,1,1420
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.141,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2408,1,1430
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.036,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4418,1,1440
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.136,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2111,1,1450
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.052,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3385,1,1460
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.066,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2455,1,1470
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.136,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2157,1,1480
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.035,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4511,1,1490
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.139,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2384,1,1500
2026-05-12 18:31:19,attacker_replay,172.20.10.5,3,replay,0.102,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.008,1,1510
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.141,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.2517,1,1520
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.066,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.2501,1,1530
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.044,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3965,1,1540
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.156,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,0.3572,1,1550
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.058,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3042,1,1560
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4853,1,1570
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4834,1,1580
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4816,1,1590
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.041,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4117,1,1600
2026-05-12 18:31:20,attacker_replay,172.20.10.5,3,replay,0.03,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4852,1,1610
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.03,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4833,1,1620
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4747,1,1630
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4729,1,1640
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.029,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4849,1,1650
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.031,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4693,1,1660
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.032,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4607,1,1670
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.03,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.4729,1,1680
2026-05-12 18:31:21,attacker_replay,172.20.10.5,3,replay,0.048,10,10,230000,0,0,0,0,0,0,0,0,100,5,0,0,0,-0.3461,1,1690
